50	0.009054159465103127	0.009480242514845916	-0.00010894848141434349	5.791019255671357e-6	0.018431300037902734	-0.0002943685869736589	0.009256079538814686	-0.0007037277160328067	-0.00033216756208919314	0.00005638765851064586	-0.0006273787369575126	0.000020677284245383164	0.000020677284245383164
51	0.00848835402998981	0.008893011539091944	-0.0001076260207459335	0.000010909853245432416	0.017291702219297378	-0.0002703606926683329	0.00868218687160274	-0.0006569445923909671	-0.0003022788959494002	0.00004954018983046182	-0.0005757875512755141	0.000019128160473387393	0.000019128160473387393
52	0.007959822672896877	0.00834543496015372	-0.00010604987047079972	0.00001537312974651722	0.01622875153120627	-0.0002484569619492748	0.008147084392175841	-0.0006136482719504829	-0.0002752261327835968	0.00004356519918110123	-0.000528808470116646	0.0000177117505195198	0.0000177117505195198
53	0.007454479461468097	0.007834404637826475	-0.00010431938857854742	0.000019212603326952645	0.01523643827052733	-0.00022875437208324894	0.007647719511180755	-0.0005734860236994351	-0.00025069161196947557	0.00003834450282796915	-0.0004859961664295189	0.00001641414274252242	0.00001641414274252242
54	0.006967655972184352	0.007357089715407383	-0.00010251247031181	0.000022459551672250745	0.014309291055547242	-0.00021129810815018296	0.007181316176364351	-0.0005361574380968521	-0.0002283986969188916	0.0000337770265191687	-0.00044695188815599895	0.000015223102125502653	0.000015223102125502653
55	0.006527632781596409	0.006910907676328737	-0.00010068776711207732	0.00002514860393992652	0.01344231996948007	-0.00019607939030075953	0.006745345412289998	-0.0005014121949346818	-0.0002081069564534921	0.000029776156736908135	-0.00041131844101432535	0.00001412793988711159	0.00001412793988711159
56	0.006155993925375756	0.006493498968158429	-0.00009888692163816597	0.000027320318567988818	0.01263096658190392	-0.00018303517692932694	0.006337499405184457	-0.0004690463615333447	-0.0001896075257868058	0.000026267528480373664	-0.0003787756530815173	0.00001311940722966229	0.00001311940722966229
57	0.005778232130222274	0.006102704807259052	-0.00009713677859958009	0.000029022498354230246	0.011871060180083768	-0.0001720500856529545	0.005955668768241796	-0.0004388974016439346	-0.00017271868294000135	0.00002318717334375871	-0.00034903625765565625	0.000012189606906252352	0.000012189606906252352
58	0.005409056568947603	0.00573654783347366	-0.00009545151600151966	0.000030310315406532644	0.011158779625076281	-0.0001629606436856768	0.005597922686450593	-0.00041083821887420176	-0.00015728172481168225	0.000020479965857373866	-0.00032184214429501374	0.00001133191706274188	0.00001133191706274188
59	0.0051123854020233925	0.005393215329082768	-0.00009383463928376592	0.000031245390846710346	0.010490620291683564	-0.00015556175283019388	0.005262491686947984	-0.00038477068016130753	-0.00014315727028754607	0.000018098317446346467	-0.00029696094071574557	0.000010540922444086063	0.000010540922444086063
60	0.0047819085014646255	0.005071044751624232	-0.00009228078930460359	0.00003189402979033939	0.009863365577173978	-0.00014961505434133728	0.004947752813565997	-0.00036061913814138165	-0.00013022214139511864	0.000016001076505066047	-0.0002741828992826065	9.812348530680125e-6	9.812348530680125e-6
61	0.004515209718386837	0.004768511357618355	-0.00009077733087198898	0.000032324848731216164	0.009274062492713672	-0.0001448587209068748	0.004652217005247714	-0.00033832447102552044	-0.00011836696218255313	0.000014152600445190247	-0.0002533180704835263	9.14299448050757e-6	9.14299448050757e-6
62	0.004218627922076898	0.0044842177146589	-0.000089305708068324	0.000032606049326545126	0.008720000901423238	-0.00014101809554808572	0.004374518489853525	-0.0003178390678527252	-0.0001074945568447002	0.000012521971518316488	-0.00023419375184080391	8.530660904502557e-6	8.530660904502557e-6
