#    k        <Q1>       <Q2>       <Q3>       <Q5>       <Q7>       <Q8>       <Q9>      <Q11>      <Q12>      <Q13>       <QI>       <R1>       <R2>     <R1p2>        <RI>       <Dpk>    <PSLMG>
#   <1>        <2>        <3>        <4>        <5>        <6>        <7>        <8>        <9>       <10>       <11>       <12>       <13>       <14>       <15>        <16>        <17>       <18>
 2.894e-04  3.481e-05 -8.274e-06  1.305e-05  1.313e-05  2.435e-06  8.382e-02 -4.173e-02  4.174e-02  2.087e-02  5.659e+03  1.924e-05  7.897e-03 -2.068e-03  6.038e-03  7.723e-03  7.672e-01  1.406e+03
 3.031e-04  4.179e-05 -9.912e-06  1.568e-05  1.577e-05  2.940e-06  9.194e-02 -4.577e-02  4.579e-02  2.289e-02  5.659e+03  2.323e-05  9.057e-03 -2.371e-03  6.925e-03  8.857e-03  7.672e-01  1.470e+03
 3.174e-04  5.016e-05 -1.187e-05  1.884e-05  1.894e-05  3.549e-06  1.008e-01 -5.020e-02  5.022e-02  2.511e-02  5.659e+03  2.804e-05  1.039e-02 -2.720e-03  7.942e-03  1.016e-02  7.672e-01  1.537e+03
 3.325e-04  6.021e-05 -1.422e-05  2.264e-05  2.275e-05  4.285e-06  1.106e-01 -5.505e-02  5.508e-02  2.754e-02  5.659e+03  3.386e-05  1.191e-02 -3.119e-03  9.109e-03  1.165e-02  7.672e-01  1.607e+03
 3.482e-04  7.226e-05 -1.703e-05  2.721e-05  2.732e-05  5.174e-06  1.213e-01 -6.038e-02  6.041e-02  3.021e-02  5.659e+03  4.088e-05  1.366e-02 -3.576e-03  1.045e-02  1.336e-02  7.672e-01  1.681e+03
 3.646e-04  8.672e-05 -2.038e-05  3.267e-05  3.281e-05  6.249e-06  1.330e-01 -6.622e-02  6.626e-02  3.314e-02  5.659e+03  4.937e-05  1.567e-02 -4.101e-03  1.198e-02  1.532e-02  7.672e-01  1.757e+03
 3.819e-04  1.041e-04 -2.440e-05  3.924e-05  3.940e-05  7.548e-06  1.459e-01 -7.263e-02  7.268e-02  3.634e-02  5.659e+03  5.961e-05  1.796e-02 -4.703e-03  1.374e-02  1.757e-02  7.672e-01  1.837e+03
 4.000e-04  1.248e-04 -2.920e-05  4.712e-05  4.732e-05  9.118e-06  1.600e-01 -7.966e-02  7.971e-02  3.986e-02  5.659e+03  7.200e-05  2.060e-02 -5.392e-03  1.575e-02  2.014e-02  7.672e-01  1.921e+03
 4.189e-04  1.498e-04 -3.493e-05  5.661e-05  5.681e-05  1.102e-05  1.755e-01 -8.736e-02  8.743e-02  4.373e-02  5.659e+03  8.694e-05  2.362e-02 -6.182e-03  1.806e-02  2.310e-02  7.672e-01  2.008e+03
 4.387e-04  1.796e-04 -4.178e-05  6.802e-05  6.820e-05  1.331e-05  1.925e-01 -9.581e-02  9.589e-02  4.796e-02  5.659e+03  1.050e-04  2.708e-02 -7.088e-03  2.071e-02  2.648e-02  7.672e-01  2.100e+03
 4.594e-04  2.155e-04 -4.996e-05  8.161e-05  8.188e-05  1.609e-05  2.112e-01 -1.051e-01  1.052e-01  5.260e-02  5.659e+03  1.268e-04  3.105e-02 -8.126e-03  2.375e-02  3.037e-02  7.672e-01  2.195e+03
 4.811e-04  2.584e-04 -5.973e-05  9.793e-05  9.828e-05  1.945e-05  2.316e-01 -1.152e-01  1.154e-01  5.770e-02  5.659e+03  1.531e-04  3.560e-02 -9.315e-03  2.723e-02  3.481e-02  7.672e-01  2.294e+03
 5.039e-04  3.098e-04 -7.137e-05  1.175e-04  1.180e-04  2.351e-05  2.540e-01 -1.264e-01  1.265e-01  6.330e-02  5.659e+03  1.848e-04  4.081e-02 -1.068e-02  3.121e-02  3.991e-02  7.672e-01  2.398e+03
 5.277e-04  3.714e-04 -8.526e-05  1.411e-04  1.416e-04  2.843e-05  2.786e-01 -1.386e-01  1.388e-01  6.943e-02  5.659e+03  2.232e-04  4.679e-02 -1.224e-02  3.578e-02  4.575e-02  7.672e-01  2.507e+03
 5.527e-04  4.452e-04 -1.018e-04  1.695e-04  1.699e-04  3.438e-05  3.055e-01 -1.520e-01  1.522e-01  7.616e-02  5.659e+03  2.695e-04  5.363e-02 -1.403e-02  4.102e-02  5.245e-02  7.672e-01  2.620e+03
 5.788e-04  5.335e-04 -1.216e-04  2.033e-04  2.038e-04  4.158e-05  3.351e-01 -1.667e-01  1.669e-01  8.353e-02  5.659e+03  3.253e-04  6.147e-02 -1.608e-02  4.702e-02  6.012e-02  7.672e-01  2.739e+03
 6.062e-04  6.393e-04 -1.451e-04  2.439e-04  2.445e-04  5.030e-05  3.675e-01 -1.828e-01  1.831e-01  9.162e-02  5.659e+03  3.928e-04  7.046e-02 -1.843e-02  5.390e-02  6.891e-02  7.672e-01  2.862e+03
 6.349e-04  7.659e-04 -1.731e-04  2.928e-04  2.933e-04  6.086e-05  4.031e-01 -2.005e-01  2.008e-01  1.005e-01  5.659e+03  4.742e-04  8.075e-02 -2.112e-02  6.178e-02  7.897e-02  7.672e-01  2.991e+03
 6.649e-04  9.174e-04 -2.064e-04  3.515e-04  3.518e-04  7.365e-05  4.421e-01 -2.199e-01  2.203e-01  1.102e-01  5.659e+03  5.724e-04  9.255e-02 -2.420e-02  7.080e-02  9.050e-02  7.672e-01  3.125e+03
